entidad_federativa,CVE_MUN,municipio,sexo,EcAc_total,EcAc_ocupada,EcAc_desocupada,No_EcAc
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Hombres,142,133,9,26
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Hombres,151,145,6,14
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Hombres,83,82,1,14
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Hombres,82,81,1,13
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Hombres,83,79,4,13
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Hombres,76,75,1,8
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Hombres,45,45,0,8
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Hombres,42,41,1,11
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Hombres,23,23,0,15
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Hombres,12,11,1,5
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Hombres,3,3,0,7
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Hombres,2,2,0,6
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Mujeres,291,291,0,1619
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Mujeres,9,9,0,204
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Mujeres,36,36,0,262
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Mujeres,33,33,0,223
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Mujeres,39,39,0,165
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Mujeres,38,38,0,174
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Mujeres,35,35,0,124
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Mujeres,25,25,0,83
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Mujeres,15,15,0,76
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Mujeres,14,14,0,71
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Mujeres,23,23,0,47
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Mujeres,11,11,0,54
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Mujeres,4,4,0,44
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Mujeres,5,5,0,48
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Mujeres,3,3,0,18
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Mujeres,1,1,0,9
30 Veracruz de Ignacio de la Llave,137,137 Los Reyes,Mujeres,0,0,0,17
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Total,898,854,44,1119
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Total,5,5,0,212
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Total,105,98,7,225
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Total,141,131,10,134
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Total,117,114,3,108
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Total,119,115,4,72
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Total,87,84,3,71
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Total,80,78,2,38
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Total,50,48,2,55
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Total,55,50,5,45
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Total,49,47,2,48
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Total,41,38,3,25
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Total,22,21,1,23
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Total,19,17,2,27
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Total,7,7,0,20
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Total,1,1,0,9
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Total,0,0,0,7
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Hombres,714,675,39,287
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Hombres,5,5,0,107
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Hombres,86,79,7,83
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Hombres,105,96,9,27
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Hombres,96,94,2,16
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Hombres,95,92,3,3
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Hombres,58,55,3,4
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Hombres,66,64,2,2
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Hombres,41,39,2,7
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Hombres,42,38,4,8
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Hombres,42,40,2,5
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Hombres,35,32,3,4
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Hombres,18,17,1,1
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Hombres,17,16,1,10
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Hombres,7,7,0,6
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Hombres,1,1,0,1
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Hombres,0,0,0,3
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Mujeres,184,179,5,832
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Mujeres,0,0,0,105
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Mujeres,19,19,0,142
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Mujeres,36,35,1,107
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Mujeres,21,20,1,92
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Mujeres,24,23,1,69
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Mujeres,29,29,0,67
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Mujeres,14,14,0,36
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Mujeres,9,9,0,48
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Mujeres,13,12,1,37
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Mujeres,7,7,0,43
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Mujeres,6,6,0,21
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Mujeres,4,4,0,22
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Mujeres,2,1,1,17
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Mujeres,0,0,0,14
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Mujeres,0,0,0,8
30 Veracruz de Ignacio de la Llave,98,098 Magdalena,Mujeres,0,0,0,4
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Total,5430,5244,186,6810
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Total,70,66,4,1089
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Total,628,597,31,1382
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Total,806,765,41,711
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Total,685,660,25,506
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Total,613,598,15,479
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Total,579,565,14,402
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Total,536,529,7,394
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Total,438,427,11,341
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Total,297,284,13,299
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Total,227,221,6,231
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Total,183,173,10,219
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Total,117,116,1,179
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Total,111,110,1,201
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Total,78,73,5,146
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Total,42,42,0,115
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Total,20,18,2,116
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Hombres,4252,4095,157,1500
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Hombres,54,52,2,527
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Hombres,517,490,27,474
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Hombres,615,586,29,97
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Hombres,518,497,21,27
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Hombres,466,453,13,17
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Hombres,432,419,13,12
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Hombres,437,431,6,17
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Hombres,335,325,10,26
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Hombres,231,219,12,26
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Hombres,183,177,6,27
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Hombres,151,141,10,46
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Hombres,95,94,1,32
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Hombres,94,93,1,57
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Hombres,69,64,5,47
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Hombres,38,38,0,27
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Hombres,17,16,1,41
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Mujeres,1178,1149,29,5310
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Mujeres,16,14,2,562
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Mujeres,111,107,4,908
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Mujeres,191,179,12,614
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Mujeres,167,163,4,479
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Mujeres,147,145,2,462
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Mujeres,147,146,1,390
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Mujeres,99,98,1,377
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Mujeres,103,102,1,315
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Mujeres,66,65,1,273
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Mujeres,44,44,0,204
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Mujeres,32,32,0,173
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Mujeres,22,22,0,147
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Mujeres,17,17,0,144
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Mujeres,9,9,0,99
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Mujeres,4,4,0,88
30 Veracruz de Ignacio de la Llave,99,099 Maltrata,Mujeres,3,2,1,75
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Total,8465,8131,334,9367
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Total,67,62,5,1111
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Total,652,605,47,1483
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Total,1100,1020,80,771
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Total,929,881,48,645
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Total,885,857,28,722
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Total,1053,1030,23,669
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Total,950,926,24,660
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Total,768,746,22,538
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Total,599,576,23,487
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Total,496,482,14,472
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Total,351,338,13,449
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Total,230,227,3,393
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Total,207,203,4,374
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Total,115,115,0,254
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Total,44,44,0,159
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Total,19,19,0,180
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Hombres,6801,6499,302,1916
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Hombres,56,51,5,566
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Hombres,506,466,40,599
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Hombres,816,747,69,98
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Hombres,724,685,39,33
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Hombres,686,659,27,21
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Hombres,829,809,20,28
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Hombres,761,737,24,28
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Hombres,626,604,22,32
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Hombres,497,475,22,32
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Hombres,427,413,14,44
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Hombres,313,300,13,87
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Hombres,205,202,3,91
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Hombres,188,184,4,79
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Hombres,107,107,0,69
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Hombres,41,41,0,51
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Hombres,19,19,0,58
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Mujeres,1664,1632,32,7451
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Mujeres,11,11,0,545
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Mujeres,146,139,7,884
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Mujeres,284,273,11,673
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Mujeres,205,196,9,612
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Mujeres,199,198,1,701
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Mujeres,224,221,3,641
30 Veracruz de Ignacio de la Llave,100,100 Manlio Fabio Altamirano,Mujeres,189,189,0,632
